Scenario,InitialDiff,ResourceOverlap,FracRefuge,FightingDiff,MutationRate,BaseNestlSurv,NestSurvSpeciesModifier,Replicates_ALL,Replicates_NF,Replicates_nf_1K,Replicates_nf_end,Pr_Coexist,Pr_Sp1_Extinct,Pr_Sp2_Extinct,Coexistence_outcome,Mean_coexistence,dZ1_1K,dZ2_1K,dMu1_1K,dMu2_1K,dSig1_1K,dSig2_1K,dZ1Mu1_1K,dZ2Mu2_1K,dZ1Mu2_1K,dZ2Mu1_1K,Pr_Divergence_1K,Pr_Sp1diverging_1K,Pr_Sp2diverging_1K,Pr_Convergence_1K,Pr_Sp1converging_1K,Pr_Sp2converging_1K,Pr_Sp1chasing2_1K,Pr_Sp2chasing1_1K,Pr_Stasis_1K,Pr_Z1diverging_1K,Pr_Z2diverging_1K,Pr_Mu1diverging_1K,Pr_Mu2diverging_1K,Pr_Z1converging_1K,Pr_Z2converging_1K,Pr_Mu1converging_1K,Pr_Mu2converging_1K,Pr_Z1Mu2diverging_1K,Pr_Z2Mu1diverging_1K,Pr_Z2Mu1converging_1K,Pr_Z1Mu2converging_1K,Pr_Z1Z2diverging_1K,Pr_Mu1Mu2diverging_1K,Pr_Z1Z2converging_1K,Pr_Mu1Mu2converging_1K,Pr_Z1chasingMu2_1K,Pr_Z2chasingMu1_1K,Pr_Mu1chasingZ2_1K,Pr_Mu2chasingZ1_1K,Trait_outcome_1K,dZ1,dZ2,dMu1,dMu2,dSig1,dSig2,dZ1Mu1,dZ2Mu2,dZ1Mu2,dZ2Mu1,Pr_Divergence,Pr_Sp1diverging,Pr_Sp2diverging,Pr_Convergence,Pr_Sp1converging,Pr_Sp2converging,Pr_Sp1chasing2,Pr_Sp2chasing1,Pr_Stasis,Pr_Z1diverging,Pr_Z2diverging,Pr_Mu1diverging,Pr_Mu2diverging,Pr_Z1converging,Pr_Z2converging,Pr_Mu1converging,Pr_Mu2converging,Pr_Z1Mu2diverging,Pr_Z2Mu1diverging,Pr_Z2Mu1converging,Pr_Z1Mu2converging,Pr_Z1Z2diverging,Pr_Mu1Mu2diverging,Pr_Z1Z2converging,Pr_Mu1Mu2converging,Pr_Z1chasingMu2,Pr_Z2chasingMu1,Pr_Mu1chasingZ2,Pr_Mu2chasingZ1,Trait_outcome
35,1,0,0.35,-5,1e-04,0.29167,0.023,13,12,12,12,1,0,0,Coexist,8999,-1.64907819091667,1.86027164791667,-1.65493959133333,1.99506121516667,-0.212122358166667,-0.143022775083333,0.168525052666667,0.364029631083333,4.6610302125,4.6097901215,0.833333333333333,0.0833333333333333,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence,-1.64907819091667,1.86027164791667,-1.65493959133333,1.99506121516667,-0.212122358166667,-0.143022775083333,0.168525052666667,0.364029631083333,4.6610302125,4.6097901215,0.833333333333333,0.0833333333333333,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence
36,1,0,0.35,0,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-2.67412544123077,1.09038594230769,-2.56852359846154,1.20025367423077,-0.275015831230769,-0.145337476307692,0.100623304538462,0.186068512846154,4.77141185615385,4.84991859292308,0.846153846153846,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence,-2.67412544123077,1.09038594230769,-2.56852359846154,1.20025367423077,-0.275015831230769,-0.145337476307692,0.100623304538462,0.186068512846154,4.77141185615385,4.84991859292308,0.846153846153846,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence
37,1,0,0.45,-50,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-0.897936824,2.97428777546154,-0.918669881615385,2.93142549946154,-0.200513785538462,-0.251861133153846,0.267059605076923,0.226934553692308,4.82514341761538,4.76329516230769,0.769230769230769,0,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.897936824,2.97428777546154,-0.918669881615385,2.93142549946154,-0.200513785538462,-0.251861133153846,0.267059605076923,0.226934553692308,4.82514341761538,4.76329516230769,0.769230769230769,0,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
38,1,0,0.45,-25,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-1.035975894,2.67134169953846,-1.29952514576923,2.47503734061538,-0.202024020692308,-0.358201757461538,0.172738056692308,0.0632860453846154,4.73092617007692,4.84641137961538,0.769230769230769,0,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.035975894,2.67134169953846,-1.29952514576923,2.47503734061538,-0.202024020692308,-0.358201757461538,0.172738056692308,0.0632860453846154,4.73092617007692,4.84641137961538,0.769230769230769,0,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
39,1,0,0.45,-15,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-1.12210248176923,2.56211903153846,-1.24927400646154,2.50853112915385,-0.217331221923077,-0.294534329153846,0.104844270923077,0.0515837501538462,4.65577184130769,4.71913915507692,0.692307692307692,0,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.12210248176923,2.56211903153846,-1.24927400646154,2.50853112915385,-0.217331221923077,-0.294534329153846,0.104844270923077,0.0515837501538462,4.65577184130769,4.71913915507692,0.692307692307692,0,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
40,1,0,0.45,-10,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-1.24502281215385,2.34455848323077,-1.20345967584615,1.82930008715385,-0.324248078846154,-0.396992628384615,0.164025808076923,0.0512292569230769,4.15926568369231,4.25676091938462,0.615384615384615,0.0769230769230769,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence,-1.24502281215385,2.34455848323077,-1.20345967584615,1.82930008715385,-0.324248078846154,-0.396992628384615,0.164025808076923,0.0512292569230769,4.15926568369231,4.25676091938462,0.615384615384615,0.0769230769230769,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence
41,1,0,0.45,-5,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-1.89435887669231,1.74885820830769,-1.99091414723077,1.82972640407692,-0.193671966076923,-0.144563207692308,0.107484502769231,0.249194213923077,4.78821833076923,4.63272724038462,0.769230769230769,0.153846153846154,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence,-1.89435887669231,1.74885820830769,-1.99091414723077,1.82972640407692,-0.193671966076923,-0.144563207692308,0.107484502769231,0.249194213923077,4.78821833076923,4.63272724038462,0.769230769230769,0.153846153846154,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence
42,1,0,0.45,0,1e-04,0.29167,0.023,13,12,12,12,1,0,0,Coexist,8999,-2.47360387841667,1.14340839908333,-2.4489579905,1.23648668825,-0.203241678916667,-0.217117665666667,0.190766798416667,0.316989864666667,4.52439211933333,4.75198621708333,0.583333333333333,0.416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence,-2.47360387841667,1.14340839908333,-2.4489579905,1.23648668825,-0.203241678916667,-0.217117665666667,0.190766798416667,0.316989864666667,4.52439211933333,4.75198621708333,0.583333333333333,0.416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence
43,1,0,0.5,-50,1e-04,0.29167,0.023,14,14,14,14,1,0,0,Coexist,8999,-1.08205154107143,2.47302236828571,-1.30235065614286,2.43911086164286,-0.263774432357143,-0.253372511714286,0.1201457535,0.139133770357143,4.50230631128571,4.68667400492857,0.642857142857143,0,0.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.08205154107143,2.47302236828571,-1.30235065614286,2.43911086164286,-0.263774432357143,-0.253372511714286,0.1201457535,0.139133770357143,4.50230631128571,4.68667400492857,0.642857142857143,0,0.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
44,1,0,0.5,-25,1e-04,0.29167,0.023,12,12,12,12,1,0,0,Coexist,8999,-1.15038061675,2.41531502158333,-1.08899516816667,2.57484696875,-0.218263736333333,-0.310075779916667,0.18291637725,0.0640487745,4.67219478833333,4.71681929025,0.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.15038061675,2.41531502158333,-1.08899516816667,2.57484696875,-0.218263736333333,-0.310075779916667,0.18291637725,0.0640487745,4.67219478833333,4.71681929025,0.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
45,1,0,0.5,-15,1e-04,0.29167,0.023,14,14,14,14,1,0,0,Coexist,8999,-1.30508084471429,2.175568026,-1.2951847345,2.27667669928571,-0.220269266857143,-0.249027889285714,0.174736302571429,0.217081811642857,4.52403635771429,4.64749680935714,0.714285714285714,0.0714285714285714,0.214285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence,-1.30508084471429,2.175568026,-1.2951847345,2.27667669928571,-0.220269266857143,-0.249027889285714,0.174736302571429,0.217081811642857,4.52403635771429,4.64749680935714,0.714285714285714,0.0714285714285714,0.214285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence
46,1,0,0.5,-10,1e-04,0.29167,0.023,14,14,14,14,1,0,0,Coexist,8999,-1.6595717265,1.88717229721429,-1.78722055964286,2.17376180164286,-0.286775772785714,-0.159457297928571,0.218981103642857,0.127816674857143,4.65835054057143,4.698289053,0.928571428571429,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.6595717265,1.88717229721429,-1.78722055964286,2.17376180164286,-0.286775772785714,-0.159457297928571,0.218981103642857,0.127816674857143,4.65835054057143,4.698289053,0.928571428571429,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
47,1,0,0.5,-5,1e-04,0.29167,0.023,14,13,13,13,1,0,0,Coexist,8999,-2.22759385069231,1.69632858830769,-2.13729979961538,1.76229727384615,-0.0542603736923077,-0.0596293419230769,0.312570757384615,0.353426161153846,4.90938867761538,4.90658126230769,0.769230769230769,0.153846153846154,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence,-2.22759385069231,1.69632858830769,-2.13729979961538,1.76229727384615,-0.0542603736923077,-0.0596293419230769,0.312570757384615,0.353426161153846,4.90938867761538,4.90658126230769,0.769230769230769,0.153846153846154,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence
48,1,0,0.5,0,1e-04,0.29167,0.023,14,14,11,11,0.785714285714286,0.214285714285714,0,Coexist_or_sp1_extinct,7079.71428571429,-2.41155853563636,1.14260394790909,-2.31504171136364,1.47990217427273,-0.235532190363636,-0.183548524818182,0.0989836397272727,0.250282627636364,4.70906536745455,4.65627816681818,0.909090909090909,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence,-2.41155853563636,1.14260394790909,-2.31504171136364,1.47990217427273,-0.235532190363636,-0.183548524818182,0.0989836397272727,0.250282627636364,4.70906536745455,4.65627816681818,0.909090909090909,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence
49,1,0,0.55,-50,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-1.03179502346154,2.61434723123077,-1.28748805992308,2.74003752107692,-0.176722470230769,-0.318048680076923,0.232923358615385,0.166593325615385,4.77271272115385,4.74839865961538,0.538461538461538,0,0.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.03179502346154,2.61434723123077,-1.28748805992308,2.74003752107692,-0.176722470230769,-0.318048680076923,0.232923358615385,0.166593325615385,4.77271272115385,4.74839865961538,0.538461538461538,0,0.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
50,1,0,0.55,-25,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-1.07358117592308,2.23432159553846,-1.05426986053846,2.68542265330769,-0.241480055692308,-0.319021567384615,0.198478603,0.122440401153846,4.51865973423077,4.59663919253846,0.615384615384615,0.0769230769230769,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence,-1.07358117592308,2.23432159553846,-1.05426986053846,2.68542265330769,-0.241480055692308,-0.319021567384615,0.198478603,0.122440401153846,4.51865973423077,4.59663919253846,0.615384615384615,0.0769230769230769,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence
51,1,0,0.55,-15,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-1.36154469207692,2.42691366007692,-1.36919356630769,2.18740515123077,-0.183228386538462,-0.376223774307692,0.278049198769231,0.116593444076923,4.66407612061538,4.72611535338461,0.769230769230769,0,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.36154469207692,2.42691366007692,-1.36919356630769,2.18740515123077,-0.183228386538462,-0.376223774307692,0.278049198769231,0.116593444076923,4.66407612061538,4.72611535338461,0.769230769230769,0,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
52,1,0,0.55,-10,1e-04,0.29167,0.023,13,12,12,12,1,0,0,Coexist,8999,-1.49671464558333,2.03231345725,-1.53854798783333,1.97907507933333,-0.268966670833333,-0.2603081045,0.148216483333333,0.235701929666667,4.65196021283333,4.563055785,0.75,0.0833333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence,-1.49671464558333,2.03231345725,-1.53854798783333,1.97907507933333,-0.268966670833333,-0.2603081045,0.148216483333333,0.235701929666667,4.65196021283333,4.563055785,0.75,0.0833333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence
53,1,0,0.55,-5,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-2.11396953369231,1.51471688084615,-1.92926994669231,1.23770584930769,-0.0663183272307692,-0.190013397769231,0.350668322692308,0.418596129076923,4.42829501084615,4.67240436984615,0.692307692307692,0.230769230769231,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence,-2.11396953369231,1.51471688084615,-1.92926994669231,1.23770584930769,-0.0663183272307692,-0.190013397769231,0.350668322692308,0.418596129076923,4.42829501084615,4.67240436984615,0.692307692307692,0.230769230769231,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence
54,1,0,0.55,0,1e-04,0.29167,0.023,13,13,12,12,0.923076923076923,0.0769230769230769,0,Coexist_or_sp1_extinct,8309,-2.34286774583333,1.08598258783333,-2.18446765691667,1.43604419741667,-0.351733936916667,-0.0578440856666667,0.2860636695,0.444062422333333,4.68010983166667,4.55496088025,0.583333333333333,0.416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence,-2.34286774583333,1.08598258783333,-2.18446765691667,1.43604419741667,-0.351733936916667,-0.0578440856666667,0.2860636695,0.444062422333333,4.68010983166667,4.55496088025,0.583333333333333,0.416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence
55,1,0,0.65,-50,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-1.16914915476923,2.38030471784615,-1.244957758,2.48574038061538,-0.292235719384615,-0.376284443923077,0.146103480384615,0.119935639384615,4.44953127276923,4.53362221084615,0.769230769230769,0,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.16914915476923,2.38030471784615,-1.244957758,2.48574038061538,-0.292235719384615,-0.376284443923077,0.146103480384615,0.119935639384615,4.44953127276923,4.53362221084615,0.769230769230769,0,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
56,1,0,0.65,-25,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-1.07415544761538,2.31810132646154,-1.12665644138462,2.31119483938462,-0.369490623692308,-0.364427590846154,0.154118732538462,0.0351730696153846,4.31441142346154,4.36131591661538,0.692307692307692,0,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.07415544761538,2.31810132646154,-1.12665644138462,2.31119483938462,-0.369490623692308,-0.364427590846154,0.154118732538462,0.0351730696153846,4.31441142346154,4.36131591661538,0.692307692307692,0,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
57,1,0,0.65,-15,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-1.074566813,2.45370275615385,-1.31750719784615,2.29637923230769,-0.290751658230769,-0.332738183769231,0.280349593076923,0.082225649,4.36481072146154,4.59155720707692,0.615384615384615,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.074566813,2.45370275615385,-1.31750719784615,2.29637923230769,-0.290751658230769,-0.332738183769231,0.280349593076923,0.082225649,4.36481072146154,4.59155720707692,0.615384615384615,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
58,1,0,0.65,-10,1e-04,0.29167,0.023,13,12,12,12,1,0,0,Coexist,8999,-1.88797317733333,1.51234730958333,-2.12546122008333,1.56688710866667,-0.2395373075,-0.330217520416667,0.245748916333333,0.0572756815,4.32783220541667,4.533919565,0.916666666666667,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence,-1.88797317733333,1.51234730958333,-2.12546122008333,1.56688710866667,-0.2395373075,-0.330217520416667,0.245748916333333,0.0572756815,4.32783220541667,4.533919565,0.916666666666667,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence
59,1,0,0.65,-5,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-2.093894725,1.60187099815385,-2.169124196,1.62571665869231,-0.389285159,0.00195987061538462,0.186531411,0.550592824,4.95545066161538,4.54755887207692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Divergence,-2.093894725,1.60187099815385,-2.169124196,1.62571665869231,-0.389285159,0.00195987061538462,0.186531411,0.550592824,4.95545066161538,4.54755887207692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Divergence
60,1,0,0.65,0,1e-04,0.29167,0.023,13,13,9,9,0.692307692307692,0.307692307692308,0,Coexist_or_sp1_extinct,6239,-2.13330496166667,0.774847431444444,-2.35989713088889,0.858151704777778,-0.229997400666667,-0.0459683572222222,0.311360174888889,0.373917936888889,4.20624647688889,4.28581301477778,0.222222222222222,0.666666666666667,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence,-2.13330496166667,0.774847431444444,-2.35989713088889,0.858151704777778,-0.229997400666667,-0.0459683572222222,0.311360174888889,0.373917936888889,4.20624647688889,4.28581301477778,0.222222222222222,0.666666666666667,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence
61,1,0,0.75,-50,1e-04,0.29167,0.023,14,13,13,13,1,0,0,Coexist,8999,-1.61022964076923,1.72177194169231,-1.39451354930769,1.60872901746154,-0.354906053076923,-0.235854123307692,0.213751228307692,0.0501878484615385,4.10238147869231,4.13577768007692,0.769230769230769,0.0769230769230769,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence,-1.61022964076923,1.72177194169231,-1.39451354930769,1.60872901746154,-0.354906053076923,-0.235854123307692,0.213751228307692,0.0501878484615385,4.10238147869231,4.13577768007692,0.769230769230769,0.0769230769230769,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence
62,1,0,0.75,-25,1e-04,0.29167,0.023,12,12,12,12,1,0,0,Coexist,8999,-1.40826734258333,1.84845022883333,-1.28992737075,1.85807820916667,-0.203885954833333,-0.16041131525,0.238809213416667,0.262266115,4.25567578441667,4.395540359,0.666666666666667,0.0833333333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence,-1.40826734258333,1.84845022883333,-1.28992737075,1.85807820916667,-0.203885954833333,-0.16041131525,0.238809213416667,0.262266115,4.25567578441667,4.395540359,0.666666666666667,0.0833333333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Sp2diverging_Divergence
63,1,0,0.75,-15,1e-04,0.29167,0.023,14,14,14,14,1,0,0,Coexist,8999,-1.72571503671429,1.97089446928571,-1.75094863557143,2.11552807907143,-0.113381755,-0.224806000142857,0.190956949642857,0.120158357785714,4.79642436285714,4.62312661028571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Divergence,-1.72571503671429,1.97089446928571,-1.75094863557143,2.11552807907143,-0.113381755,-0.224806000142857,0.190956949642857,0.120158357785714,4.79642436285714,4.62312661028571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Divergence
64,1,0,0.75,-10,1e-04,0.29167,0.023,14,14,14,14,1,0,0,Coexist,8999,-1.92618792964286,1.47684215014286,-2.00546653542857,1.39158710421429,-0.152227379571429,-0.168614064,0.222218965571429,0.231233592857143,4.32939138057143,4.38020592085714,0.928571428571429,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence,-1.92618792964286,1.47684215014286,-2.00546653542857,1.39158710421429,-0.152227379571429,-0.168614064,0.222218965571429,0.231233592857143,4.32939138057143,4.38020592085714,0.928571428571429,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence
65,1,0,0.75,-5,1e-04,0.29167,0.023,14,12,11,11,0.916666666666667,0.0833333333333333,0,Coexist_or_sp1_extinct,8261.5,-2.80067016727273,0.891371582818182,-2.53926478190909,1.06729139854545,-0.179333623727273,-0.0158311015454545,0.201335327090909,0.420185326363636,4.68531765536364,4.55550711218182,0.818181818181818,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence,-2.80067016727273,0.891371582818182,-2.53926478190909,1.06729139854545,-0.179333623727273,-0.0158311015454545,0.201335327090909,0.420185326363636,4.68531765536364,4.55550711218182,0.818181818181818,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence
66,1,0,0.75,0,1e-04,0.29167,0.023,14,13,6,6,0.461538461538462,0.538461538461538,0,Coexist_or_sp1_extinct,4171.30769230769,-2.11731275066667,1.18635678816667,-2.28779777633333,1.181138595,-0.118445981333333,-0.167474258666667,0.313145596833333,0.0588510096666667,4.48685734033333,4.68826481433333,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence,-2.11731275066667,1.18635678816667,-2.28779777633333,1.181138595,-0.118445981333333,-0.167474258666667,0.313145596833333,0.0588510096666667,4.48685734033333,4.68826481433333,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence
